Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret_1d,ret_5d,ret_20d,vol_10d,vol_30d,vol_zscore,rsi,bb_width,macd_diff,price_vs_sma50,momentum,ticker,anomaly_score,is_anomaly,anomaly_type
2025-07-03 00:00:00-04:00,287.95726066275904,292.1462676228288,287.03074848169234,291.75201416015625,6541600,1.4,0.0,0.01858226783192607,0.030046899897287593,0.125675616961346,0.007178570032238913,0.009623833341228061,-0.8606305685062628,85.83224472756906,0.07838366163181923,1.5895712588540736,0.12235334365975042,0.9142799311810546,JPM,0.010474935856404577,True,rsi_extreme
2025-07-07 00:00:00-04:00,291.0127726573706,291.7914435365602,285.91695574871414,287.77984619140625,8825700,0.0,0.0,-0.013614877621957011,0.02182663306944921,0.1199718094003821,0.009958733254561683,0.009352139344726482,-0.06405244075228365,84.26089379475766,0.07767658990134613,1.2920301023348832,0.10270375495007211,0.8287106611972517,JPM,-0.01398841622187541,False,normal
2025-07-08 00:00:00-04:00,285.1185912184717,285.54244302383853,276.28718720828704,278.72174072265625,15440900,0.0,0.0,-0.03147581593578774,-0.019894738920586685,0.06928956840323086,0.01534993651091606,0.011344183491591834,1.9235158836089472,65.2090173690802,0.07467264148319094,0.3960004450369574,0.06483321172402479,0.45474024002513025,JPM,0.006398026083977215,True,price_spike
2025-07-09 00:00:00-04:00,283.0586107622728,283.078342988919,278.42607952209454,279.0963134765625,11273800,0.0,0.0,0.0013438950005659756,-0.02026725258620732,0.06667235842992714,0.015053284897508163,0.01133617674814185,0.5482765567567973,66.72648195093788,0.07155172210010576,-0.22710993204883945,0.06299971732015862,0.4495073189132496,JPM,-0.08216163410091515,False,normal
2025-07-10 00:00:00-04:00,278.93858839126966,284.1723806999454,278.93858839126966,284.0541076660156,8410900,0.0,0.0,0.017763739433517944,-0.008293128647961279,0.078102594752119,0.015741394121594955,0.011344940971156252,-0.3740783330611014,67.17597209336165,0.06975547263000267,-0.35348720176447745,0.07814791063628898,0.5208748610631012,JPM,-0.09854329540844325,False,normal
2025-07-11 00:00:00-04:00,281.42242882449017,283.2557511966082,279.5792704187099,282.7431945800781,7384700,0.0,0.0,-0.004615011895828136,-0.03087834579655302,0.07492823508309554,0.0149826343158248,0.011287257359358418,-0.6999707451232294,64.46826155590344,0.06650318682964476,-0.5611454624291907,0.0696976144870791,0.44347413878837827,JPM,-0.08761807600599064,False,normal
2025-07-14 00:00:00-04:00,282.95018101073435,285.1481583723004,281.1661592607552,284.5567932128906,9079900,0.0,0.0,0.0064142963211051285,-0.011199717496450101,0.08146027734149097,0.01496800042704692,0.011303839288469949,-0.20405321560484796,63.329502411466514,0.06275866730836697,-0.6081852819048068,0.07293786390047563,0.5280755273468563,JPM,-0.12941110470087996,False,normal
2025-07-15 00:00:00-04:00,283.866855384694,287.7601801900451,281.3830312287391,282.4376525878906,12526100,0.0,0.0,-0.007447162308350075,0.013331977102324144,0.08673515997284253,0.014855525031365833,0.01144107823521519,0.8327458981489839,57.66522256708823,0.054577064550079754,-0.8016787236298093,0.061724264800859525,0.6811089190807843,JPM,-0.1181183947541612,False,normal
2025-07-16 00:00:00-04:00,284.2611002489253,286.5576787356624,278.9484690013939,281.7181396484375,9979800,0.0,0.0,-0.0025475106908036116,0.009393983529256467,0.06227625530054137,0.014843151784080478,0.011485105052220565,-0.022163001457531133,53.784530368218704,0.04900699785360704,-0.9856750554743741,0.05631732448259756,0.5805767420178918,JPM,-0.15401664167510776,False,normal
2025-07-17 00:00:00-04:00,279.3722805662569,286.13381646736286,279.3722805662569,285.73956298828125,8509500,0.0,0.0,0.014274634018463184,0.005933571375237312,0.08079786220947338,0.015516053152837328,0.011662064008232588,-0.5480985445265131,53.116735247229144,0.04170740652082773,-0.8492713605944688,0.06835161491569561,0.5945016694333566,JPM,-0.1526694927277933,False,normal
2025-07-18 00:00:00-04:00,285.365019447414,288.3022635940587,284.09355419862834,287.08990478515625,12217000,0.0,0.0,0.004725778197296249,0.015373350405599506,0.06830640715023462,0.014224004839244525,0.011485922175482393,0.6499889606682956,56.85282181583963,0.036864099814438306,-0.6877241659437558,0.06999231244573556,0.6590876451416883,JPM,-0.14751326447894858,False,normal
2025-07-21 00:00:00-04:00,286.8237577094983,289.95811320350606,286.4097720406625,286.794189453125,7898100,0.0,0.0,-0.0010300443418675975,0.007862740562164294,0.06317009742747515,0.013576784630102715,0.011293265996992858,-0.7095638413160874,53.23128110739415,0.031036360500011857,-0.622366141625724,0.06554142653239173,0.599976254221776,JPM,-0.15834693158735358,False,normal
2025-07-22 00:00:00-04:00,287.3165917383993,289.41602825063205,285.02987956960806,287.2475891113281,6717500,0.0,0.0,0.0015809234457213606,0.017030082495607557,0.052337781442889586,0.008018061681552578,0.011115755716538828,-1.0686438761495496,53.18486384443434,0.026709484210390145,-0.5714985344759089,0.06417261989164395,0.7252106123475419,JPM,-0.13082934468874952,False,normal
2025-07-23 00:00:00-04:00,288.63734274746514,292.72777856797825,288.3514962209417,292.5010986328125,7083500,0.0,0.0,0.018289133558047954,0.038275699952552866,0.06019219273961163,0.009305516158314393,0.011447917526117592,-0.8897558332203559,57.40028505024988,0.026698927598396916,-0.2247454457976481,0.08009420321965732,0.8088222137812261,JPM,-0.093498807921652,False,normal
2025-07-24 00:00:00-04:00,293.15163750090335,295.29047824712586,291.9491449333037,292.2940979003906,7001200,0.0,0.0,-0.0007076921536002256,0.0229388427824333,0.048998916599164,0.008200991005973757,0.011460053583299488,-0.9223673596632186,50.75483995651574,0.02736108112311684,-0.058679206766893977,0.07637229982788732,0.7365822990557329,JPM,-0.1374803684166192,False,normal
2025-07-25 00:00:00-04:00,292.4420132724975,294.6104226016396,291.71261270067146,294.3344421386719,5918500,0.0,0.0,0.006980449666748267,0.02523438558014468,0.03916430716227337,0.00783284238762031,0.011433419779162585,-1.183861323691105,59.64609875338495,0.030527661374587945,0.12898459633384096,0.08099250383766134,0.7334355891384532,JPM,-0.12826011207586824,False,normal
2025-07-28 00:00:00-04:00,293.3882007039174,295.13278810430046,292.5602593912129,293.9992980957031,5840400,0.0,0.0,-0.0011386504431269984,0.025122924060341667,0.04391018646282374,0.007943255913937727,0.011452056369396502,-1.2351295458288436,80.24970054924619,0.03218235577566035,0.1684555929993543,0.07711696847436413,0.7364575241915592,JPM,-0.08725059315707645,False,normal
2025-07-29 00:00:00-04:00,295.6946113524278,296.9661066035344,291.94915830714154,292.777099609375,7635700,0.0,0.0,-0.004157147633496283,0.019249980531268474,0.029529935148667086,0.007504785265929444,0.011152370210892593,-0.4687364174007776,76.20836573926012,0.03340809444611931,0.05597938806941105,0.07025600623777975,0.6859114370095041,JPM,-0.11583629855916533,False,normal
2025-07-30 00:00:00-04:00,293.1516503269176,296.29584201458954,293.1122159565272,295.3299255371094,8061700,0.0,0.0,0.008719349741289184,0.009671166766617834,0.03671881486274464,0.007318240005326736,0.010757411733804834,-0.26949911298157814,73.79359637080398,0.03565933699870482,0.09494746001758436,0.07699942870998489,0.636556406518961,JPM,-0.13210987782680716,False,normal
2025-07-31 00:00:00-04:00,294.8469611494763,296.66055111466636,291.2591855090535,291.9885559082031,14749700,0.0,0.0,-0.011314023199069267,-0.0010453238514984697,0.01940809668132082,0.008055736233308578,0.011035902598123086,2.0337068772550504,67.96923744838983,0.03629365666017163,-0.1495750949498369,0.06232232041255662,0.5147027988035984,JPM,-0.07546448967179553,False,normal
