Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret_1d,ret_5d,ret_20d,vol_10d,vol_30d,vol_zscore,rsi,bb_width,macd_diff,price_vs_sma50,momentum,ticker,anomaly_score,is_anomaly,anomaly_type
2025-07-03 00:00:00-04:00,178.09853847776557,179.265905222364,176.65180269468908,179.126220703125,21689700,0.0,0.0,0.004982099165997456,0.034516562094790926,0.06960622104114256,0.020059928697255078,0.016646931750187156,-0.8938557482238747,55.562006046662965,0.05031545816545501,0.36547091697156375,0.0702914052919573,0.5317671634441192,GOOGL,-0.13697375254258748,False,normal
2025-07-07 00:00:00-04:00,178.65727862884938,178.89674433224096,175.28487562232132,176.3923797607422,34175600,0.0,0.0,-0.015262092460007537,-0.009746246882020748,0.05227996932016632,0.01542807058049149,0.016298357935348496,-0.3155931757673079,52.933044206160154,0.047838789653152906,0.25433572353372513,0.05124562654163368,0.3825094380706161,GOOGL,-0.14243188227029702,False,normal
2025-07-08 00:00:00-04:00,177.4500058972594,177.54977185383785,172.42133277200756,173.9678497314453,40442500,0.0,0.0,-0.013745095069217284,-0.010611159833084471,0.005130671359151462,0.01603396054480019,0.016374947265326546,-0.03937679814956163,46.6959000021203,0.04774652134528302,-0.0037612717117578853,0.03491643036439984,0.3010421417465239,GOOGL,-0.1475458114893929,False,normal
2025-07-09 00:00:00-04:00,174.85586430994886,179.03644347316074,172.3814460707259,176.2227783203125,43025600,0.0,0.0,0.012961754671038994,0.004435840772424093,0.0030099149065261344,0.016164340193332797,0.016270184648838962,0.047236323457617024,50.88370623859424,0.04787574758732233,-0.04180051658956252,0.046485242627525826,0.3584702110964635,GOOGL,-0.15650956867174565,False,normal
2025-07-10 00:00:00-04:00,175.2349902719471,178.02868052999747,173.98780168372105,177.2205047607422,29252400,0.0,0.0,0.0056617336869819734,-0.005709860953923562,-0.005487221927994446,0.014948679636454102,0.015619657644663993,-0.5234606643772657,55.926096859238655,0.04738468348129838,-0.020054178917725096,0.050268961662021085,0.3248531989550105,GOOGL,-0.17474521052906872,False,normal
2025-07-11 00:00:00-04:00,176.39238193299045,181.0219456842772,176.08308157759498,179.7847442626953,34282900,0.0,0.0,0.014469203241549211,0.0036763102408201576,0.016013563894942573,0.014749573540065185,0.015786672838858005,-0.29368368231970066,71.0600038006256,0.049038430272127585,0.13804153615873815,0.0629233710237899,0.3974641962295034,GOOGL,-0.16092092622089016,False,normal
2025-07-14 00:00:00-04:00,180.60289104600895,183.2569121837853,179.27588047712075,181.1516571044922,32536600,0.0,0.0,0.007603052458108328,0.02698119584420522,0.03335228516035382,0.012054100169511799,0.015798900645219976,-0.41128414530485063,75.50641772941007,0.05199361677861196,0.2965855459792692,0.06811256187073896,0.5566794639762963,GOOGL,-0.15898562984756126,False,normal
2025-07-15 00:00:00-04:00,182.39885886185957,183.8056914333515,181.19158867102598,181.59068298339844,33448300,0.0,0.0,0.0024235267064269816,0.04381748273442776,0.041964983885113494,0.010906776083076256,0.015790842803546312,-0.38425765148541047,74.60424203854198,0.05487494505494057,0.38720784257320684,0.06807529808991038,0.630901669258111,GOOGL,-0.15435401034249063,False,normal
2025-07-16 00:00:00-04:00,182.82788394956327,183.91542879782378,181.62059863833602,182.55848693847656,33104200,0.0,0.0,0.005329590368722936,0.03595283582833941,0.03507379348482842,0.010744258977545858,0.015433038682030827,-0.4181114784128889,71.93862839087497,0.058059885365613635,0.46337041114726585,0.07136112098187188,0.5995469025121896,GOOGL,-0.16555860508369052,False,normal
2025-07-17 00:00:00-04:00,181.73036564766983,183.64604573142148,180.07409534184728,183.16712951660156,31992600,0.0,0.0,0.003333959370128481,0.03355494762802791,0.043364765125521565,0.009900904051666213,0.014979637109985686,-0.49540068987528896,69.48763627850767,0.06134631903596102,0.5025003797246987,0.07247527847906167,0.612632929260801,GOOGL,-0.16016698826927417,False,normal
2025-07-18 00:00:00-04:00,184.98301522964096,186.00072543502688,183.2968289565469,184.64378356933594,34014500,0.0,0.0,0.008061785193836046,0.02702698344382748,0.06773586593811398,0.01002428557279424,0.01493375373170707,-0.41163416878878445,64.67419615495092,0.06475062215467337,0.5706169389186506,0.0783460262742313,0.6399458315863539,GOOGL,-0.15623012149434823,False,normal
2025-07-21 00:00:00-04:00,185.83110772544197,189.86201471908177,185.73132654425748,189.67245483398438,45803100,0.0,0.0,0.02723444660545593,0.04703681912540936,0.14078245226524322,0.010384111979528701,0.015545554660361852,0.27066431845517686,77.75112292612452,0.06709720883687799,0.8787118378339782,0.10271473368171408,0.8247500231105129,GOOGL,-0.10996678337221505,False,normal
2025-07-22 00:00:00-04:00,191.0693117786785,191.21896833519165,187.03840453704987,190.90966796875,44660200,0.0,0.0,0.006522893036042143,0.0513186295257424,0.1583025537830518,0.007346526320216601,0.014611576859837461,0.2494697080179204,79.992258667141,0.06614517610485754,1.077104904894647,0.10513220448460517,0.8823588582924684,GOOGL,-0.11567846298773038,False,normal
2025-07-23 00:00:00-04:00,191.06930248089483,192.09698471753413,188.7545130229886,189.80215454101562,58681900,0.0,0.0,-0.0058012432765619515,0.03967861327082667,0.14067271669195502,0.008611594204075276,0.014531310709887118,0.9485176804649063,73.9958432535947,0.06291696598626859,1.0442489851580206,0.09396141657182562,0.8177153144059328,GOOGL,-0.12176739877339582,False,normal
2025-07-24 00:00:00-04:00,196.58687870624138,197.50480780114538,190.57044138213487,191.73780822753906,74881700,0.0,0.0,0.010198270357911765,0.04679157627002439,0.1259082120405246,0.008624419724278536,0.014438488144977397,1.5928284081423725,75.07936359262796,0.06388746524647468,1.0600008033102766,0.1008256151152059,0.8275284544083249,GOOGL,-0.10492766332320325,False,normal
2025-07-25 00:00:00-04:00,191.54821586623893,193.8929365997576,190.82983399147875,192.74551391601562,39785900,0.0,0.0,0.005255644141298976,0.04387762311877341,0.11317274284518808,0.00833644387742156,0.014332123414629565,-0.18291714916224197,84.91689744713258,0.0664594902050344,1.0437578439202202,0.10233706082470088,0.8001733178941963,GOOGL,-0.12573893289546118,False,normal
2025-07-28 00:00:00-04:00,193.2144667106556,193.61357622809174,190.41078895772904,192.14688110351562,38139500,0.0,0.0,-0.003105819691143874,0.013045786072084287,0.07869835658863189,0.008920073495749713,0.01419334563711603,-0.13959204252413185,92.09800073038384,0.06993592852106585,0.9034209548904313,0.09548652821786367,0.622147976504823,GOOGL,-0.09399182217451496,False,normal
2025-07-29 00:00:00-04:00,191.9971978721824,195.47935398479527,191.64799419278697,195.3097381591797,41389200,0.0,0.0,0.016460621361634953,0.023047917044986654,0.11076429126942533,0.009396065050101533,0.014288854123245969,0.2239535277555753,92.41687577454977,0.0737528149974231,0.9306515032406617,0.10948119854400047,0.7007016395539825,GOOGL,-0.08389355334539461,False,normal
2025-07-30 00:00:00-04:00,195.1600963397073,197.155598285003,194.2521393007246,196.08799743652344,32445400,0.0,0.0,0.0039847438467683904,0.033117869028981284,0.11766375747710489,0.009437712343363843,0.014206496043551502,-0.5363324762335843,92.3421781619664,0.07616923683699128,0.9071820022945136,0.1100591380548391,0.7589510850112005,GOOGL,-0.10052572310129665,False,normal
2025-07-31 00:00:00-04:00,195.26984291287636,195.54921195775628,190.66022322341527,191.46839904785156,51329200,0.0,0.0,-0.023558802420669878,-0.0014050915788491602,0.07422750752930818,0.013586148296275205,0.014985134023540302,0.9926280219258552,74.00572345864222,0.07578895658632401,0.5066186855410661,0.08078663410579354,0.4994148111443932,GOOGL,-0.09789139928937568,False,normal
2025-08-01 00:00:00-04:00,188.60486968944682,190.40082452841267,187.39759950913643,188.70465087890625,34832200,0.0,0.0,-0.014434487271471896,-0.020964757908036646,0.05347307690735059,0.014748285529980478,0.014964228539787123,-0.5100811863867107,64.67627819777455,0.07433907986007433,0.007979800480184984,0.06215332200828184,0.37077849789113837,GOOGL,-0.14405863534792634,False,normal
2025-08-04 00:00:00-04:00,189.86201672672937,194.830827292421,189.69240089649873,194.60133361816406,31547400,0.0,0.0,0.031248210957141476,0.01277383479009564,0.1032298213909264,0.015536567088113342,0.013646603367560411,-0.7915723722843314,70.85732984954733,0.0728940040884342,0.02667880419665991,0.09207064311458135,0.5747616550369309,GOOGL,-0.1220344697345635,False,normal
2025-08-05 00:00:00-04:00,194.2720962985156,197.4150057356091,193.45393320281906,194.232177734375,31602300,0.0,0.0,-0.0018969853747939913,-0.005517187391477996,0.11648317797921748,0.015533137759648815,0.013460298450523277,-0.7352681507402445,69.08027736111711,0.06715647267872314,-0.031277047747735764,0.08707654432880274,0.530337597496792,GOOGL,-0.16347070053232565,False,normal
2025-08-06 00:00:00-04:00,194.0625664055758,196.18778087351924,193.23443126184418,195.64898681640625,21562900,0.0,0.0,0.0072944097036733435,-0.0022388449362348295,0.11023664864018645,0.015368973971463489,0.013443470073305087,-1.4471891460877082,69.87610401326111,0.06284446682352719,-0.020193138145271128,0.09161397400132021,0.5268214698636721,GOOGL,-0.145682983278493,False,normal
2025-08-07 00:00:00-04:00,196.6167969951023,197.09571318148866,193.8929412029117,196.07801818847656,26321800,0.0,0.0,0.0021928627336715856,0.024075091051829256,0.10640706307203618,0.015167915041549719,0.013018461920093649,-1.0223935726453748,68.83633848612419,0.05798428471093822,-0.02940912195873402,0.09111292247952577,0.6322632399142873,GOOGL,-0.16883414583599432,False,normal
2025-08-08 00:00:00-04:00,196.7764442791972,202.15432130991044,196.72655368662487,200.9669952392578,39161800,0.0,0.0,0.0249338355005293,0.06498167534948807,0.11782006901326247,0.016778587971505807,0.01335877647242543,0.025014172674555215,68.6922432070572,0.058179393139907956,0.23382477471605068,0.11469571802323902,0.7440919233247946,GOOGL,-0.12413486172448995,False,normal
2025-08-11 00:00:00-04:00,200.48808049350347,201.02685931355308,198.62229106869012,200.54794311523438,25832400,0.0,0.0,-0.002085178830108614,0.030557907217318547,0.10707208711623317,0.016731490914671906,0.012640186624925753,-1.035381916298325,66.39515057491403,0.05731287368602306,0.3147468670409541,0.10876973470171303,0.6268835506159663,GOOGL,-0.16292851034763545,False,normal
2025-08-12 00:00:00-04:00,200.91710457512625,204.04006993048975,200.1388600495838,202.88267517089844,30397900,0.0,0.0,0.01164176515299653,0.04453689155642149,0.11725266868150164,0.01641233180502832,0.012296603253105894,-0.6460825199713595,71.35881470009681,0.05715135659727293,0.4521800837978178,0.11775535736560847,0.7058211767654132,GOOGL,-0.15703827633158424,False,normal
2025-08-13 00:00:00-04:00,203.6709007567403,204.06999503609887,197.06577929471834,201.5057830810547,28342900,0.0,0.0,-0.006786642026895162,0.02993522409673588,0.10378753932685414,0.016758303921152042,0.01241502267047439,-0.7836086994112673,66.24630989853512,0.05470332674676031,0.37993111041304584,0.10614012616745096,0.6192328536423265,GOOGL,-0.16467165462794947,False,normal
2025-08-14 00:00:00-04:00,201.0468177297292,203.98020797768137,200.77742070862897,202.48358154296875,25230400,0.0,0.0,0.004852458559567729,0.03266844194811758,0.10545807032815024,0.013956891606689018,0.012233155729175167,-0.9848246096157742,66.21269669790833,0.051802763731352876,0.3294497232110798,0.10702558886104215,0.6780571922764009,GOOGL,-0.1730324616391135,False,normal
2025-08-15 00:00:00-04:00,203.39154613868575,205.97571755828142,200.82731877734264,203.44142150878906,34931400,0.0,0.0,0.0047304574450992565,0.01231260021868441,0.10180487843174202,0.012074393010339595,0.012232781112789878,-0.22846015933044966,68.58178276760788,0.04943001087635942,0.2932335678999234,0.10790453870144089,0.6187362952467699,GOOGL,-0.17070873166582573,False,normal
2025-08-18 00:00:00-04:00,203.74073522255918,204.80833601681928,202.0345896716843,203.0423126220703,18526600,0.0,0.0,-0.0019617877409566775,0.012437771577655576,0.07048919042982948,0.009036037346928691,0.011729108469607966,-1.3499369384373487,63.99424941306181,0.04996072496074924,0.1805914499747967,0.10148252097097696,0.5933823758133039,GOOGL,-0.13076469060391,False,normal
2025-08-19 00:00:00-04:00,202.57337657986534,202.98245812812408,199.51028904350812,201.11666870117188,24240200,0.0,0.0,-0.009483953842087556,-0.008704570108014176,0.05346508032318531,0.00989140818400251,0.011521152582256349,-0.8358769401061511,58.73789571132709,0.049316800268880696,-0.07187959880748362,0.08772731498848368,0.4596247728926608,GOOGL,-0.14921854285219288,False,normal
2025-08-20 00:00:00-04:00,200.278551944333,200.8273180336849,196.15785070859312,198.87173461914062,28955500,0.0,0.0,-0.011162347191454702,-0.013071825640133317,0.0477843894873442,0.010792450526667987,0.011778751498595794,-0.4074141363496173,64.02125328290703,0.04651774721760697,-0.4189702869666796,0.07289585456158319,0.42994290060376494,GOOGL,-0.14762434814205727,False,normal
2025-08-21 00:00:00-04:00,199.3007354736328,202.02459107482636,198.98144788878304,199.3007354736328,19774600,0.0,0.0,0.0021571735938934467,-0.01571903284741394,0.039444110246210196,0.010792270611454028,0.011780160532337854,-1.4064089526352823,72.01494828000205,0.044772952394205805,-0.6355724657044997,0.07276767700754443,0.40695269376576937,GOOGL,-0.11846250992121182,False,normal
2025-08-22 00:00:00-04:00,202.27403645691825,208.07096677186306,200.84725997228378,205.62648010253906,42827000,0.0,0.0,0.03173969535974508,0.010740480367984473,0.06682887671323967,0.012500763033477818,0.012696372681659908,1.3753005404641518,72.50514857382188,0.04660202669408746,-0.3812673205650423,0.1034107755762579,0.5433230332734432,GOOGL,-0.08947071282059038,False,normal
2025-08-25 00:00:00-04:00,205.96572314134983,210.04653613391585,204.81831562838462,208.02110290527344,29928900,0.0,0.0,0.011645498194299941,0.024520949445992146,0.0826150375722512,0.012710079334075667,0.01275107160168951,-0.12591890763746744,75.99703567911914,0.049040007010148864,-0.09514370952066287,0.11235487664204152,0.6364579184941497,GOOGL,-0.15367588952651617,False,normal
2025-08-26 00:00:00-04:00,207.0432962842493,207.38254318133843,205.23736948208096,206.67413330078125,28464100,0.0,0.0,-0.006475158460752639,0.027633038253367825,0.05818652591884299,0.012749309451873459,0.012908359046428447,-0.2365290957811302,70.84121257319387,0.0509588570898784,-0.04263880758848693,0.10133635887139195,0.591387730442482,GOOGL,-0.16382180319802653,False,normal
